id;rfq_create_date;part_number;rfq_company;position_quantity
154D933C;15.03.2024;3126129-01;Utah;35
33FA4B99;15.03.2024;3045246-01;Utah;30
4F245A9C;15.03.2024;1982660116;Ura;1
C5052B88;15.03.2024;773289-15;Utah;1
0c8c921b;15.03.2024;3844923-1;777;1
CB4F0DC2;15.03.2024;05N62123;777;1
BEB635F9;15.03.2024;2-1684;Aport;11
BEB635F9;15.03.2024;2-1684;Aport;11
BEB635F9;15.03.2024;2-1684;Aport;11
22934BD5;15.03.2024;3-1674;Aport;5
1FE6F7A1;15.03.2024;C20534100;Aport;1
031035FC;15.03.2024;500-12Y;CZ;1
73097ED5;15.03.2024;146A8342-8;BTC;1
1A7B4F38;15.03.2024;146A8335-1;BTC;1
D3420F11;15.03.2024;143A8333-9;BTC;1
FBFBD36C;15.03.2024;MS24665-153;CZ-T;2
0F9623A2;15.03.2024;622-5001-109;Azr;1
DFD0B699;15.03.2024;143A8335-1;BTC;1
79051062;15.03.2024;822-1567-102;;
BDF4A702;15.03.2024;3617750-1;Belka;1
994D5A48;15.03.2024;7002260-722;Beautiful;1
79051062;15.03.2024;822-1567-104;;
E30167FF;15.03.2024;411N1281-4C;777;20
1FE6F7A1;15.03.2024;C20534100;Aport;1
22934BD5;15.03.2024;3-1674;Aport;5
BEB635F9;15.03.2024;2-1684;Aport;11
BEB635F9;15.03.2024;2-1684;Aport;11
BEB635F9;15.03.2024;2-1684;Aport;11
EFA691D7;16.03.2024;QA08720;IFLY;10
9ADCD153;16.03.2024;799801-4;Utah;2
a9d710e1;16.03.2024;773855-6;Utah;1
768B44B5;16.03.2024;5009913G;Ura;2
D5A0F0B6;16.03.2024;35-1H5-1002;Ura;1
D48FBBD9;16.03.2024;7121-19971-01AC;ALR;1
A55D5B4F;17.03.2024;65C35322-1;Utah;1
3818945C;17.03.2024;4066-0014;Nor;1
A8887A24;17.03.2024;12D1010;Nor;1
D66D68EB;17.03.2024;21C1-3-22;Smart;1
433AA773;18.03.2024;MS24665-134;Tupak-T;3
D5A0F0B6;18.03.2024;35-1H5-1002;Ura;1
768B44B5;18.03.2024;5009913G;Ura;2
3F99AF4B;18.03.2024;MS20995C32;Tupak-T;4
0C815F5B;18.03.2024;MS24665-155;Tupak-T;2
ED96169A;18.03.2024;256A3741-1;Utah;7
7A0CAA87;18.03.2024;SG8191-1;Utah;150
7A0CAA87;18.03.2024;SG8191-1;Utah;150
2948AA46;18.03.2024;MS24665-374;Utah;100
FC643822;18.03.2024;6773F010000;Ura;1
BFA53CD5;18.03.2024;3958A0000-01;Ura;1
D5A0F0B6;18.03.2024;35-1H5-1002;Ura;1
623F2C93;18.03.2024;7034057-1902;Siba;1
8AC97FC5;18.03.2024;1806D0000-01;Rock Star;1
0BD6337B;18.03.2024;1806B0000-01;Rock Star;1
0BD6337B;18.03.2024;1806B0000-01;Rock Star;1
0BD6337B;18.03.2024;1806B0000-01;Rock Star;1
0BD6337B;18.03.2024;1806B0000-02;Rock Star;1
22e0bc6e;18.03.2024;3822504-3;Smart;1
d67a125a;18.03.2024;3822391-6;Smart;1
BE482D71;18.03.2024;RY49-04;Siba;1
C8E7389C;18.03.2024;C20626200;Siba;2
536BD2AA;18.03.2024;MS24665-302;RJ;10
0C815F5B;18.03.2024;MS24665-155;RJ;10
433AA773;18.03.2024;MS24665-134;RJ;10
96F73445;18.03.2024;MS3367-6-9;RJ;12
2443E466;18.03.2024;31-9289-1;Utah;1
A3EDF246;18.03.2024;475571-2;Utah;1
24840B6E;18.03.2024;155012-73-20;Utah;1
110155E9;18.03.2024;TC296-03;Utah;3
110155E9;18.03.2024;TC296-02;Utah;3
110155E9;18.03.2024;TC296-03;Utah;3
110155E9;18.03.2024;TC296-03;Utah;3
C40CE88F;18.03.2024;E71720-00;Utah;10
D19E628C;18.03.2024;E71740-00;Utah;30
D19E628C;18.03.2024;E71740-00;Utah;30
D19E628C;18.03.2024;E71740-00;Utah;30
D19E628C;18.03.2024;E71740-00;Utah;30
E9114C09;18.03.2024;129666-3;Wind;1
73022D42;18.03.2024;174692-N7;Wind;1
C6BDE16A;18.03.2024;107492-6;Wind;2
9E5F44C3;18.03.2024;30136-0106;Win;1
422101B4;18.03.2024;285W0024-1B;Wind;2
1C3E0EF2;18.03.2024;2206400-2;Wind;1
2686677E;18.03.2024;D717-02-001;Wind;3
45F72DC8;18.03.2024;071-50001-8102;Wind;1
45c80772;18.03.2024;822-1710-001;Wind;1
D66D68EB;18.03.2024;21C1-3-22;Wind;2
06C5631E;18.03.2024;21C1-3-21;Wind;2
79123AE6;18.03.2024;762185H;Wind;1
421D14E5;18.03.2024;142-147;Wind;1
BB2EC9D9;18.03.2024;2313M-348-4;Wind;1
D9229454;18.03.2024;5006003D;Utah;1
EEC4E7E9;18.03.2024;SW43896;Utah;1
F6CAB588;18.03.2024;58-0106-3;Utah;1
BDF4A702;18.03.2024;3617750-1;Utah;1
BDF4A702;18.03.2024;3608000-4;Utah;1
f08ef799;18.03.2024;325-029-908-0;Utah;1
f08ef799;18.03.2024;325-029-908-0;Utah;1
BE482D71;18.03.2024;RY49-04;777;1
53E29B8D;18.03.2024;3830351-1;777;200
E30167FF;18.03.2024;411N1281-4C;777;20
B0EDE941;18.03.2024;D717-01-100;777;1
96F73445;18.03.2024;MS3367-6-9;777;500
63EFCBD2;18.03.2024;1317M47G16;777;4
7b594db5;18.03.2024;2080M28P06;777;42
32F0FFC9;18.03.2024;452-0133;BTC;1
1C418D29;18.03.2024;NAS1149C0363R;CZ;2
b9e905a6;18.03.2024;EECU1000-01AD;BTC-J;1
31A8AB2B;18.03.2024;217K22-1;CZ;2
e10120ad;18.03.2024;398908-3;Belka;1
CBC140B2;18.03.2024;398908-5;Belka;1
6A48A588;18.03.2024;SF15-141T487-9;Azr;6
